song_id,tokens_no_stop
0mHk41X0RRc6pqrcq1gQAr,"['please', 'make', 'promise', 'keep', 'good', 'intention', 'end', 'hurtin', 'I', 'matter', 'I', 'love', 'endlessly', 'I', 'know', 'blood', 'love', 'bad', 'I', 'I', 'tell', 'I', 'wanna', 'say', 'I', 'I', 'afraid', 'change', 'sometimes', 'I', 'wanna', 'scream', 'face', 'pain', 'walk', 'away', 'therapist', 'tell', 'I', 'write', 'letter', 'mm', 'say', 'I', 'would', 'make', 'I', 'feel', 'well', 'would', 'shit', 'even', 'I', 'send', 'get', 'damn', 'selfish', 'mm', 'please', 'make', 'promise', 'keep', 'good', 'intention', 'end', 'hurtin', 'I', 'matter', 'I', 'love', 'endlessly', 'I', 'get', 'run', 'I', 'get', 'run', 'reality', 'I', 'know', 'blood', 'love', 'bad', 'I', 'damn', 'hard', 'I', 'let', 'go', 'someone', 'I', 'hold', 'close', 'mm', 'damn', 'hard', 'I', 'draw', 'line', 'leave', 'side', 'therapist', 'tell', 'I', 'write', 'letter', 'mm', 'say', 'I', 'would', 'make', 'I', 'feel', 'well', 'oh', 'would', 'shit', 'even', 'I', 'send', 'get', 'damn', 'selfish', 'oh', 'please', 'make', 'promise', 'keep', 'good', 'intention', 'end', 'hurtin', 'I', 'matter', 'I', 'love', 'endlessly', 'I', 'get', 'run', 'I', 'get', 'run', 'reality', 'I', 'know', 'blood', 'love', 'bad', 'I', 'lie', 'lie', 'part', 'die', 'I', 'leave', 'I', 'leave', 'get', 'hectic', 'get', 'hectic', 'lie', 'lie', 'I', 'wonder', 'I', 'try', 'help', 'damn', 'selfish', 'mm', 'please', 'make', 'promise', 'keep', 'good', 'intention', 'end', 'hurtin', 'I', 'matter', 'I', 'love', 'endlessly', 'I', 'get', 'run', 'I', 'get', 'run', 'reality', 'I', 'know', 'blood', 'love', 'bad', 'I', 'I', 'know', 'blood', 'love', 'bad', 'I']"
0k5hoseEJnCAbpRh38dNoI,"['want', 'love', 'got', 'want', 'sweet', 'like', 'sugar', 'gucci', 'lip', 'got', 'give', 'I', 'know', 'think', 'I', 'cool', 'ooh', 'ooh', 'I', 'one', 'boy', 'ooh', 'ooh', 'ooh', 'scared', 'I', 'gon', 'tie', 'ya', 'ooh', 'ooh', 'ooh', 'ha', 'I', 'need', 'little', 'baby', 'call', 'I', 'friend', 'I', 'hear', 'word', 'might', 'never', 'get', 'chance', 'see', 'I', 'naked', 'bed', 'I', 'know', 'girl', 'hard', 'find', 'think', 'wanna', 'try', 'consider', 'invitation', 'kiss', 'ass', 'goodbye', 'give', 'I', 'title', 'title', 'come', 'give', 'I', 'title', 'title', 'well', 'give', 'I', 'title', 'title', 'come', 'give', 'I', 'title', 'title', 'thang', 'oh', 'ooh', 'ooh', 'I', 'hang', 'around', 'hang', 'around', 'ooh', 'ooh', 'ooh', 'blow', 'shit', 'ooh', 'ooh', 'ooh', 'say', 'need', 'I', 'call', 'I', 'boo', 'hey', 'ooh', 'ooh', 'like', 'kind', 'ghost', 'well', 'ghost', 'ooh', 'ooh', 'ooh', 'want', 'I', 'see', 'guy', 'ooh', 'ooh', 'ooh', 'well', 'need', 'know', 'baby', 'call', 'I', 'friend', 'I', 'hear', 'word', 'hear', 'word', 'might', 'never', 'get', 'chance', 'see', 'I', 'naked', 'bed', 'bed', 'I', 'know', 'girl', 'hard', 'find', 'hard', 'find', 'think', 'wanna', 'try', 'want', 'consider', 'invitation', 'kiss', 'ass', 'goodbye', 'kiss', 'ass', 'goodbye', 'give', 'I', 'title', 'title', 'come', 'give', 'I', 'title', 'title', 'well', 'give', 'I', 'title', 'title', 'title', 'come', 'give', 'I', 'title', 'title', 'I', 'sayin', 'yeah', 'yo', 'hey', 'say', 'I', 'special', 'kind', 'woman', 'huh', 'I', 'love', 'get', 'I', 'hate', 'ya', 'get', 'understand', 'I', 'look', 'man', 'get', 'bike', 'look', 'hand', 'ha', 'ha', 'get', 'show', 'I', 'embarrass', 'case', 'I', 'go', 'got', 'treat', 'I', 'like', 'trophy', 'put', 'I', 'shelf', 'call', 'I', 'something', 'else', 'hey', 'yeah', 'baby', 'call', 'I', 'friend', 'I', 'hear', 'word', 'word', 'might', 'never', 'get', 'chance', 'see', 'I', 'naked', 'bed', 'bed', 'baby', 'I', 'know', 'girl', 'hard', 'find', 'ai', 'hard', 'find', 'think', 'wanna', 'try', 'consider', 'invitation', 'consider', 'consider', 'kiss', 'ass', 'goodbye', 'uh', 'huh', 'give', 'I', 'title', 'title', 'come', 'give', 'I', 'title', 'title', 'come', 'give', 'I', 'well', 'give', 'I', 'title', 'title', 'well', 'give', 'I', 'come', 'give', 'I', 'title', 'title', 'come', 'give', 'I', 'yeah', 'title', 'title', 'come', 'come', 'give', 'I', 'title', 'title', 'come', 'give', 'I', 'title', 'title', 'give', 'I', 'come', 'give', 'I', 'title', 'title', 'come', 'baby', 'yeah']"
3t7MOVjzXyqT7vPw4eNrAV,"['ooh', 'wee', 'get', 'booty', 'type', 'boom', 'boom', 'bass', 'I', 'like', 'I', 'say', 'I', 'I', 'keep', 'juicy', 'well', 'hold', 'hold', 'dear', 'life', 'oh', 'cute', 'classy', 'thick', 'bold', 'sassy', 'know', 'move', 'move', 'I', 'know', 'hard', 'imagine', 'keep', 'ask', 'like', 'come', 'blue', 'I', 'like', 'I', 'like', 'run', 'mouth', 'I', 'lip', 'new', 'still', 'bitch', 'I', 'like', 'like', 'like', 'I', 'like', 'I', 'like', 'take', 'shot', 'I', 'blow', 'kiss', 'new', 'still', 'bitch', 'I', 'like', 'like', 'boom', 'boom', 'baby', 'I', 'want', 'ooh', 'shake', 'little', 'ooh', 'makе', 'jiggle', 'ooh', 'put', 'thing', 'middle', 'mеghan', 'pizzle', 'ooh', 'way', 'I', 'like', 'fool', 'I', 'I', 'know', 'exactly', 'wanna', 'I', 'baby', 'go', 'make', 'I', 'act', 'flight', 'go', 'round', 'first', 'class', 'heaven', 'hand', 'legend', 'stress', 'baby', 'way', 'I', 'trippin', 'grammy', 'need', 'stand', 'reservation', 'get', 'levitation', 'two', 'I', 'like', 'I', 'like', 'talk', 'smack', 'I', 'lip', 'I', 'get', 'money', 'ceiling', 'I', 'filthy', 'rich', 'I', 'like', 'like', 'like', 'say', 'I', 'like', 'I', 'like', 'talk', 'smack', 'woo', 'I', 'lip', 'new', 'I', 'bitch', 'I', 'like', 'like', 'like', 'I', 'popstar', 'I', 'wifey', 'put', 'x', 'name', 'like', 'I', 'oh', 'thing', 'excite', 'I', 'I', 'get', 'little', 'bit', 'spicy', 'oh', 'oh', 'oh', 'darling', 'must', 'obsess', 'I', 'like', 'I', 'like', 'I', 'like', 'I', 'oh', 'I', 'like', 'I', 'like', 'talk', 'smack', 'I', 'lip', 'woo', 'new', 'still', 'bitch', 'I', 'like', 'like', 'like', 'I', 'say', 'I', 'like', 'I', 'like', 'talk', 'smack', 'I', 'lip', 'new', 'I', 'bitch', 'I', 'like', 'like', 'like', 'ooh', 'ooh', 'boom', 'boom', 'new', 'I', 'bitch', 'I', 'like', 'like', 'like']"
151pHp99ciTnpmdPCvgLbe,"['mmm', 'hey', 'mmm', 'hey', 'think', 'move', 'body', 'listen', 'music', 'sing', 'oh', 'ey', 'oh', 'move', 'left', 'foot', 'go', 'ahead', 'get', 'crazy', 'anyone', 'sing', 'oh', 'ey', 'oh', 'show', 'world', 'get', 'fire', 'fire', 'feel', 'rhythm', 'gettin', 'louder', 'show', 'room', 'prove', 'get', 'move', 'hey', 'I', 'know', 'I', 'feel', 'well', 'I', 'dancin', 'yeah', 'yeah', 'well', 'I', 'dancin', 'yeah', 'yeah', 'together', 'I', 'bet', 'feel', 'well', 'dancin', 'yeah', 'yeah', 'pa', 'pa', 'pa', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'pa', 'pa', 'da', 'da', 'finally', 'let', 'go', 'slay', 'solo', 'listen', 'music', 'sing', 'oh', 'ey', 'oh', 'confident', 'babe', 'make', 'hip', 'sway', 'know', 'could', 'sing', 'oh', 'ey', 'oh', 'show', 'world', 'get', 'fire', 'fire', 'baby', 'feel', 'rhythm', 'gettin', 'louder', 'show', 'room', 'prove', 'get', 'move', 'I', 'know', 'I', 'feel', 'well', 'I', 'dancin', 'yeah', 'yeah', 'well', 'I', 'dancin', 'yeah', 'yeah', 'oh', 'together', 'I', 'bet', 'feel', 'well', 'dancin', 'yeah', 'yeah', 'hey', 'pa', 'pa', 'pa', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'come', 'pa', 'pa', 'da', 'da', 'pa', 'pa', 'pa', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'pa', 'pa', 'da', 'da', 'ey', 'oh', 'ey', 'oh', 'oh', 'ey', 'oh', 'I', 'feel', 'well', 'I', 'dancin', 'oh', 'ey', 'oh', 'I', 'well', 'I', 'dancin', 'oh', 'ey', 'oh', 'oh', 'ey', 'oh', 'oh', 'ey', 'oh', 'I', 'feel', 'well', 'I', 'dancin', 'yeah', 'yeah', 'well', 'I', 'dancin', 'yeah', 'yeah', 'know', 'together', 'bet', 'feel', 'well', 'dancin', 'yeah', 'yeah', 'pa', 'pa', 'pa', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'get', 'move', 'pa', 'pa', 'da', 'da', 'pa', 'pa', 'pa', 'da', 'da', 'la', 'la', 'la', 'la', 'da', 'da', 'I', 'feel', 'well', 'I', 'dancin', 'well', 'I', 'dancin', 'feel', 'well', 'I', 'yeah', 'yeah']"
5jSlcXdUGLWOV2pSfYYiBs,"['know', 'I', 'bass', 'bass', 'treble', 'I', 'bass', 'bass', 'treble', 'I', 'bass', 'bass', 'treble', 'I', 'bass', 'bass', 'bass', 'bass', 'bass', 'bass', 'yeah', 'pretty', 'clear', 'I', 'size', 'two', 'I', 'shake', 'shake', 'like', 'I', 'suppose', 'I', 'get', 'boom', 'boom', 'boy', 'chase', 'right', 'junk', 'right', 'place', 'I', 'see', 'magazine', 'ah', 'ha', 'work', 'photoshop', 'ah', 'ha', 'know', 'shit', 'real', 'come', 'make', 'stop', 'get', 'beauty', 'beauty', 'ah', 'ha', 'raise', 'every', 'inch', 'perfect', 'bottom', 'top', 'yeah', 'momma', 'tell', 'I', 'worry', 'size', 'shoo', 'wop', 'wop', 'shoo', 'wop', 'wop', 'say', 'boy', 'like', 'little', 'booty', 'hold', 'night', 'booty', 'booty', 'uh', 'booty', 'booty', 'know', 'I', 'stick', 'figure', 'silicone', 'barbie', 'doll', 'shoo', 'wop', 'wop', 'shoo', 'wop', 'wop', 'go', 'ahead', 'move', 'along', 'know', 'I', 'bass', 'bass', 'treble', 'I', 'bass', 'bass', 'treble', 'I', 'bass', 'bass', 'treble', 'I', 'bass', 'bass', 'hey', 'I', 'bring', 'booty', 'back', 'go', 'ahead', 'tell', 'skinny', 'bitch', 'I', 'play', 'I', 'know', 'think', 'fat', 'I', 'tell', 'every', 'inch', 'perfect', 'bottom', 'top', 'yeah', 'momma', 'tell', 'I', 'woo', 'worry', 'size', 'shoo', 'wop', 'wop', 'hey', 'shoo', 'wop', 'wop', 'say', 'boy', 'like', 'little', 'booty', 'hold', 'night', 'booty', 'booty', 'uh', 'booty', 'booty', 'know', 'I', 'stick', 'figure', 'silicone', 'barbie', 'doll', 'shoo', 'wop', 'wop', 'shoo', 'wop', 'wop', 'oh', 'go', 'ahead', 'move', 'along', 'ooh', 'know', 'I', 'bass', 'bass', 'treble', 'treble', 'I', 'bass', 'ooh', 'bass', 'treble', 'yeah', 'yeah', 'yeah', 'I', 'bass', 'bass', 'treble', 'hey', 'yeah', 'I', 'bass', 'bass', 'know', 'know', 'I', 'bass', 'bass', 'treble', 'I', 'say', 'I', 'bass', 'bass', 'treble', 'uh', 'I', 'bass', 'bass', 'treble', 'I', 'say', 'I', 'bass', 'bass', 'ooh', 'know', 'I', 'bass', 'bass', 'treble', 'I', 'say', 'I', 'bass', 'bass', 'treble', 'ah', 'I', 'bass', 'bass', 'treble', 'I', 'bass', 'I', 'bass', 'bass', 'bass', 'bass', 'hey', 'hey', 'hey', 'hey', 'ooh', 'know', 'love', 'bass', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'yeah', 'ha', 'ha']"
6mETs8Pi6Fnkijklne7yHk,"['real', 'difference', 'adult', 'child', 'bonk', 'bon', 'bonk', 'bonk', 'bon', 'bon', 'bon', 'bon', 'bon', 'whoops', 'mess', 'run', 'around', 'get', 'catch', 'whoop', 'mess', 'cryin', 'lose', 'I', 'dirty', 'hope', 'worth', 'say', 'sorry', 'I', 'think', 'really', 'mean', 'whoop', 'good', 'thing', 'cute', 'ass', 'nickname', 'guess', 'forever', 'mm', 'turn', 'never', 'get', 'half', 'look', 'class', 'say', 'come', 'back', 'I', 'think', 'really', 'mean', 'whoops', 'mess', 'mess', 'run', 'around', 'get', 'catch', 'whoop', 'mess', 'mess', 'cryin', 'lose', 'I', 'dirty', 'hope', 'worth', 'say', 'sorry', 'I', 'think', 'really', 'mean', 'whoops', 'get', 'go', 'pack', 'babe', 'I', 'say', 'whoop', 'get', 'go', 'enough', 'baby', 'I', 'say', 'picture', 'phone', 'call', 'uh', 'oh', 'thought', 'sneaky', 'mm', 'make', 'easy', 'get', 'half', 'look', 'ass', 'say', 'come', 'back', 'I', 'think', 'really', 'mean', 'whoops', 'whoops', 'mess', 'mess', 'run', 'around', 'get', 'catch', 'whoop', 'whoops', 'mess', 'mess', 'cryin', 'lose', 'I', 'dirty', 'I', 'dirty', 'bae', 'uh', 'huh', 'hope', 'worth', 'yeah', 'uh', 'huh', 'say', 'sorry', 'I', 'think', 'really', 'mean', 'w', 'h', 'p', 'night', 'night', 'bitch', 'make', 'bed', 'dumb', 'shit', 'ever', 'ever', 'ever', 'ayy', 'whoops', 'whoops', 'mess', 'mess', 'run', 'around', 'get', 'catch', 'whoop', 'whoops', 'mess', 'mess', 'bae', 'cryin', 'lose', 'woo', 'I', 'dirty', 'I', 'dirty', 'bae', 'uh', 'huh', 'hope', 'worth', 'yeah', 'uh', 'huh', 'say', 'sorry', 'I', 'think', 'really', 'mean', 'whoops', 'hey', 'get', 'go', 'pack', 'babe', 'I', 'say', 'whoop', 'get', 'go', 'enough', 'babe', 'I', 'say', 'whoop', 'get', 'go', 'pack', 'babe', 'I', 'say', 'whoop', 'get', 'go', 'ayy', 'ayy', 'enough', 'baby', 'I', 'say', 'whoop']"
7m8WJfDtwrjhAUCy8AeTuZ,"['mm', 'hey', 'mm', 'hey', 'think', 'move', 'body', 'listen', 'music', 'sing', 'oh', 'ey', 'oh', 'move', 'left', 'foot', 'go', 'ahead', 'get', 'crazy', 'anyone', 'sing', 'oh', 'ey', 'oh', 'show', 'world', 'get', 'fire', 'fire', 'feel', 'rhythm', 'gettin', 'loud', 'hey', 'show', 'room', 'prove', 'get', 'move', 'hey', 'I', 'know', 'I', 'feel', 'well', 'I', 'dancin', 'yeah', 'yeah', 'hum', 'hum', 'well', 'I', 'dancin', 'yeah', 'yeah', 'hum', 'hum', 'together', 'hum', 'hum', 'I', 'bet', 'feel', 'well', 'whеn', 'dancin', 'yeah', 'yeah', 'hum', 'ow', 'pa', 'pa', 'pa', 'da', 'da', 'hum', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'hum', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'mm', 'mm', 'mm', 'pa', 'pa', 'da', 'da', 'mm', 'mm', 'whеn', 'finally', 'let', 'go', 'slay', 'solo', 'listen', 'music', 'sing', 'oh', 'ey', 'oh', 'confident', 'babe', 'yep', 'make', 'hip', 'sway', 'know', 'could', 'sing', 'oh', 'ey', 'oh', 'show', 'world', 'get', 'fire', 'fire', 'baby', 'feel', 'rhythm', 'gettin', 'louder', 'show', 'room', 'prove', 'get', 'move', 'I', 'know', 'I', 'feel', 'well', 'I', 'dancin', 'yeah', 'yeah', 'hum', 'hum', 'well', 'I', 'dancin', 'yeah', 'yeah', 'hum', 'hum', 'oh', 'together', 'hum', 'hum', 'I', 'bet', 'feel', 'well', 'dancin', 'yeah', 'yeah', 'hey', 'hum', 'ow', 'pa', 'pa', 'pa', 'da', 'da', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'come', 'mm', 'mm', 'pa', 'pa', 'da', 'da', 'mm', 'mm', 'pa', 'pa', 'pa', 'da', 'da', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'mm', 'mm', 'pa', 'pa', 'da', 'da', 'mm', 'mm', 'ey', 'oh', 'ey', 'oh', 'oh', 'ey', 'oh', 'I', 'feel', 'well', 'I', 'dancin', 'oh', 'ey', 'oh', 'I', 'well', 'I', 'dancin', 'oh', 'ey', 'oh', 'oh', 'ey', 'oh', 'oh', 'ey', 'oh', 'I', 'feel', 'well', 'I', 'dancin', 'yeah', 'yeah', 'well', 'I', 'dancin', 'yeah', 'yeah', 'know', 'together', 'bet', 'feel', 'well', 'dancin', 'yeah', 'yeah', 'ow', 'pa', 'pa', 'pa', 'da', 'da', 'hum', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'hum', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'mm', 'mm', 'get', 'move', 'pa', 'pa', 'da', 'da', 'pa', 'pa', 'pa', 'da', 'da', 'hum', 'mm', 'mm', 'oh', 'ey', 'oh', 'la', 'la', 'la', 'la', 'da', 'da', 'hum', 'mm', 'mm', 'la', 'la', 'la', 'la', 'da', 'da', 'I', 'feel', 'well', 'I', 'dancin', 'hum', 'I', 'well', 'I', 'dancin', 'oh', 'ey', 'oh', 'hum', 'hey', 'feel', 'well', 'I', 'yeah', 'yeah', 'hum', 'oh', 'ey', 'oh']"
3fNaQSMgFrYTkTshRX7J1u,"['lip', 'movin', 'lip', 'movin', 'lip', 'movin', 'lyin', 'lyin', 'lyin', 'baby', 'lip', 'movin', 'lip', 'movin', 'ooh', 'lip', 'movin', 'I', 'say', 'lyin', 'lyin', 'lyin', 'baby', 'boy', 'look', 'I', 'face', 'ah', 'tell', 'I', 'bass', 'uh', 'really', 'think', 'I', 'could', 'replace', 'nah', 'I', 'come', 'outer', 'space', 'huh', 'I', 'classy', 'girl', 'I', 'hold', 'full', 'love', 'get', 'straight', 'overdue', 'go', 'find', 'somebody', 'new', 'buy', 'I', 'diamond', 'earring', 'deny', 'ny', 'ny', 'ny', 'ny', 'ny', 'deny', 'ny', 'I', 'smell', 'collar', 'goodbye', 'bye', 'bye', 'bye', 'bye', 'bye', 'I', 'know', 'lyin', 'lyin', 'lip', 'movin', 'movin', 'tell', 'I', 'think', 'I', 'dumb', 'I', 'might', 'young', 'young', 'I', 'stupid', 'stupid', 'talk', 'around', 'circle', 'tongue', 'I', 'give', 'bass', 'bass', 'give', 'I', 'sweet', 'talk', 'sweet', 'talk', 'sayin', 'I', 'number', 'one', 'woo', 'hoo', 'I', 'know', 'lie', 'lie', 'lip', 'movin', 'movin', 'baby', 'know', 'I', 'hey', 'lip', 'movin', 'lip', 'movin', 'lip', 'movin', 'lyin', 'lyin', 'lyin', 'baby', 'lip', 'movin', 'lip', 'movin', 'oh', 'lip', 'movin', 'lyin', 'lyin', 'lyin', 'lyin', 'hey', 'hey', 'baby', 'bring', 'tear', 'late', 'late', 'babe', 'oh', 'hey', 'love', 'I', 'two', 'face', 'two', 'face', 'babe', 'oh', 'buy', 'I', 'diamond', 'earring', 'deny', 'ny', 'ny', 'ny', 'ny', 'ny', 'deny', 'ny', 'yes', 'babe', 'I', 'smell', 'collar', 'goodbye', 'bye', 'bye', 'bye', 'bye', 'bye', 'hey', 'I', 'know', 'lyin', 'lyin', 'lip', 'movin', 'movin', 'tell', 'I', 'think', 'I', 'dumb', 'I', 'might', 'young', 'young', 'I', 'stupid', 'stupid', 'talk', 'around', 'circle', 'tongue', 'I', 'give', 'bass', 'bass', 'give', 'I', 'sweet', 'talk', 'sweet', 'talk', 'sayin', 'I', 'number', 'one', 'I', 'know', 'lie', 'I', 'know', 'lie', 'lip', 'movin', 'movin', 'baby', 'know', 'I', 'come', 'say', 'lip', 'movin', 'hey', 'hey', 'lip', 'movin', 'hey', 'hey', 'lip', 'movin', 'lyin', 'lyin', 'lyin', 'lip', 'movin', 'alright', 'lip', 'movin', 'I', 'wanna', 'hear', 'sing', 'I', 'lip', 'movin', 'lyin', 'lyin', 'lyin', 'go', 'I', 'know', 'lyin', 'woo', 'lyin', 'lip', 'movin', 'movin', 'tell', 'I', 'think', 'I', 'dumb', 'oh', 'I', 'might', 'young', 'young', 'I', 'stupid', 'stupid', 'talk', 'around', 'circle', 'tongue', 'I', 'give', 'bass', 'bass', 'give', 'I', 'sweet', 'talk', 'give', 'sweet', 'talk', 'sayin', 'I', 'number', 'one', 'I', 'know', 'lie', 'I', 'know', 'lie', 'lip', 'movin', 'lip', 'movin', 'baby', 'know', 'I']"
69ZzhvHnSSnzMO8SMYEJWb,"['fact', 'meghan', 'trainor', 'literally', 'mother', 'right', 'I', 'mother', 'I', 'mother', 'listen', 'I', 'listen', 'I', 'stop', 'mansplainin', 'one', 'listening', 'tell', 'I', 'give', 'permission', 'speak', 'ah', 'ah', 'speak', 'I', 'mother', 'I', 'mother', 'listen', 'I', 'shh', 'mis', 'mis', 'mister', 'big', 'boy', 'pull', 'big', 'toy', 'sayin', 'blah', 'blah', 'blah', 'makin', 'big', 'noise', 'frustrated', 'emasculate', 'get', 'shit', 'call', 'little', 'lady', 'baby', 'yet', 'opinion', 'strong', 'even', 'wrong', 'wrong', 'bet', 'feel', 'like', 'power', 'feel', 'likе', 'power', 'must', 'forgot', 'talkin', 'I', 'mothеr', 'I', 'mother', 'listen', 'I', 'listen', 'I', 'stop', 'mansplainin', 'one', 'listen', 'shh', 'tell', 'I', 'give', 'permission', 'speak', 'ah', 'speak', 'I', 'mother', 'I', 'mother', 'listen', 'I', 'listen', 'I', 'bum', 'bum', 'bum', 'bum', 'bum', 'bum', 'hey', 'need', 'masterclass', 'man', 'learn', 'satisfy', 'like', 'ai', 'tryna', 'control', 'I', 'I', 'like', 'old', 'man', 'c', 'span', 'bet', 'wish', 'could', 'wife', 'mwah', 'stay', 'mad', 'priceless', 'god', 'complex', 'even', 'make', 'life', 'bitch', 'bitch', 'yet', 'opinion', 'strong', 'even', 'wrong', 'oh', 'bet', 'feel', 'like', 'power', 'feel', 'like', 'power', 'must', 'forgot', 'talkin', 'I', 'mother', 'I', 'mother', 'listen', 'I', 'listen', 'I', 'stop', 'mansplainin', 'ayy', 'one', 'listen', 'shh', 'tell', 'I', 'give', 'permission', 'speak', 'ah', 'speak', 'I', 'mother', 'I', 'mother', 'listen', 'I', 'hey', 'bum', 'bum', 'bum', 'hey', 'lady', 'shake', 'hey', 'shake', 'bum', 'bum', 'bum', 'bum']"
2f4FDuRjuV1yXfpoG49ABM,"['oh', 'oh', 'oh', 'oh', 'oh', 'get', 'hug', 'I', 'like', 'every', 'time', 'see', 'I', 'always', 'make', 'I', 'laugh', 'swear', 'catch', 'feeling', 'I', 'love', 'start', 'break', 'heart', 'say', 'I', 'friend', 'friend', 'thing', 'everybody', 'know', 'love', 'I', 'tryna', 'careful', 'word', 'I', 'use', 'I', 'say', 'I', 'die', 'I', 'much', 'friend', 'mmm', 'people', 'around', 'never', 'wanna', 'kiss', 'I', 'tell', 'I', 'late', 'hang', 'say', 'miss', 'I', 'I', 'love', 'start', 'break', 'heart', 'say', 'I', 'friend', 'friend', 'thing', 'everybody', 'know', 'love', 'I', 'tryna', 'careful', 'word', 'I', 'use', 'I', 'say', 'I', 'die', 'I', 'much', 'friend', 'ooh', 'ooh', 'ooh', 'ooh', 'say', 'I', 'friend', 'friend', 'thing', 'everybody', 'know', 'love', 'I', 'I', 'try', 'careful', 'word', 'I', 'use', 'I', 'say', 'I', 'die', 'I', 'much', 'friend', 'friend', 'friend', 'friend']"
3yuIvz5stb9v9cljhZ5Zas,"['take', 'give', 'heart', 'break', 'let', 'arm', 'place', 'feel', 'safe', 'good', 'thing', 'ever', 'always', 'trouble', 'fallin', 'asleep', 'like', 'cuddle', 'sheet', 'love', 'pop', 'song', 'dancing', 'bad', 'trash', 'tv', 'still', 'thing', 'love', 'love', 'note', 'baby', 'like', 'give', 'gift', 'hard', 'time', 'accept', 'good', 'compliment', 'love', 'whole', 'family', 'friend', 'one', 'let', 'take', 'give', 'heart', 'break', 'let', 'arm', 'place', 'feel', 'safe', 'good', 'thing', 'ever', 'love', 'love', 'day', 'feel', 'like', 'whole', 'world', 'might', 'cave', 'stand', 'side', 'side', 'make', 'good', 'thing', 'ever', 'love', 'love', 'like', 'wake', 'I', 'morning', 'kissin', 'cheek', 'I', 'look', 'mess', 'say', 'perfect', 'I', 'good', 'friend', 'forever', 'I', 'choose', 'take', 'give', 'heart', 'break', 'let', 'arm', 'place', 'feel', 'safe', 'good', 'thing', 'ever', 'love', 'love', 'day', 'feel', 'like', 'whole', 'world', 'might', 'cave', 'stand', 'side', 'side', 'make', 'good', 'thing', 'ever', 'love', 'love', 'like', 'love', 'love', 'like', 'love', 'love', 'love', 'love', 'love', 'love', 'like', 'oh', 'oh', 'oh', 'yeah', 'yeah', 'yeah', 'yeah', 'oh', 'love', 'love', 'love', 'love', 'love', 'day', 'feel', 'like', 'whole', 'world', 'might', 'cave', 'stand', 'side', 'side', 'make', 'good', 'thing', 'ever', 'love', 'love', 'like']"
24N1h7w6arNjmwuUFk0lc4,"['girl', 'dream', 'girl', 'dream', 'baby', 'I', 'baby', 'I', 'I', 'world', 'ooh', 'gravity', 'ooh', 'yeah', 'want', 'boy', 'come', 'get', 'I', 'take', 'past', 'limit', 'I', 'get', 'spaceship', 'come', 'get', 'ride', 'life', 'love', 'go', 'take', 'moon', 'love', 'love', 'love', 'love', 'love', 'go', 'take', 'moon', 'love', 'love', 'love', 'love', 'girl', 'dream', 'girl', 'dream', 'galaxy', 'galaxy', 'far', 'far', 'away', 'ooh', 'hard', 'believe', 'ooh', 'oh', 'yeah', 'want', 'boy', 'come', 'get', 'comе', 'get', 'I', 'take', 'past', 'limit', 'limit', 'I', 'get', 'spaceship', 'comе', 'get', 'ride', 'life', 'love', 'go', 'take', 'moon', 'love', 'love', 'love', 'love', 'love', 'go', 'take', 'moon', 'love', 'love', 'love', 'love', 'love', 'go', 'take', 'moon', 'moon', 'love', 'love', 'moon', 'love', 'love', 'love', 'go', 'take', 'moon', 'moon', 'love', 'love', 'moon', 'love', 'love', 'love', 'go', 'take', 'darling', 'go', 'far', 'go', 'far', 'way', 'beyond', 'star', 'way', 'beyond', 'star', 'feel', 'never', 'know', 'love', 'go', 'take', 'moon', 'love', 'love', 'love', 'love', 'love', 'go', 'take', 'moon', 'love', 'love', 'yeah', 'love', 'love', 'love', 'go', 'take', 'moon', 'moon', 'love', 'love', 'moon', 'love', 'love', 'love', 'go', 'take', 'moon', 'moon', 'love', 'love', 'moon', 'love', 'love', 'love', 'go', 'take', 'moon']"
