song_id,primary_artist,community_id,degree
2YlZnw2ikdb837oKMKjBkW,Meghan Trainor,10,16
0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,10,16
3cU2wBxuV6nFiuf6PJZNlC,Meghan Trainor,10,16
0l0CvurVUrr2w3Jj1hOVFc,Meghan Trainor,10,16
3KwwE4sgCzMaKWq6QBebmX,Meghan Trainor,10,16
5jE48hhRu8E6zBDPRSkEq7,Meghan Trainor,10,16
1gMFAi2auKTgHsYH7nIBhv,Meghan Trainor,10,16
7MjKAV0mFiEID9WhDSSzaW,Meghan Trainor,10,16
6gj08XDlv9Duc2fPOxUmVD,Meghan Trainor,10,16
5MEYDJVJMaGAXfddTo0D6J,Meghan Trainor,10,16
0mHk41X0RRc6pqrcq1gQAr,Meghan Trainor,10,16
0k5hoseEJnCAbpRh38dNoI,Meghan Trainor,10,16
3t7MOVjzXyqT7vPw4eNrAV,Meghan Trainor,10,16
151pHp99ciTnpmdPCvgLbe,Meghan Trainor,10,16
5jSlcXdUGLWOV2pSfYYiBs,Meghan Trainor,10,16
6mETs8Pi6Fnkijklne7yHk,Meghan Trainor,10,16
7m8WJfDtwrjhAUCy8AeTuZ,Meghan Trainor,10,16
3fNaQSMgFrYTkTshRX7J1u,Meghan Trainor,10,16
69ZzhvHnSSnzMO8SMYEJWb,Meghan Trainor,10,16
2f4FDuRjuV1yXfpoG49ABM,Meghan Trainor,10,16
3yuIvz5stb9v9cljhZ5Zas,Meghan Trainor,10,16
24N1h7w6arNjmwuUFk0lc4,Meghan Trainor,10,16
6deUyNbUOrWDytrOtqehmr,Meghan Trainor,10,16
6CnRXn7fv8wLXmzsmsAIzm,Meghan Trainor,10,16
3PYZWh5KZ6VlXHDlwDVJUt,Meghan Trainor,10,16
0Bm2kjXM4w6JlwS6jpTmfO,Meghan Trainor,10,16
13KCcVDJM9rrQlPgGtepK8,Meghan Trainor,10,16
7fHeyjwJRzbIlGm4DAvLJ1,Meghan Trainor,10,16
0Jrzzjj0pVzS6xl4wonUNh,Meghan Trainor,10,16
59F7idTDMJppMZgR6YFy4P,Meghan Trainor,10,16
0EH80ahvwYhuDZbRKUSkbW,Meghan Trainor,10,16
2bUWLYU3s6sbQqlo7075Og,Meghan Trainor,10,16
5Et6YK4QQMA0irFDMY25JV,Meghan Trainor,10,16
1wIDxpXCRnHmQJOvSsVIP1,Meghan Trainor,10,16
5HqRQwSAPAgJBQ3bhtpUTg,Meghan Trainor,10,16
1TXbPx0WUaJM0fjDVs4wCD,Meghan Trainor,10,16
18IwlUCETTJSrS0fYkZGEo,Meghan Trainor,10,16
0YupMLYOYz6lZDbN3kRt7A,Meghan Trainor,10,16
73DmfC0n2mX5lVIc0ytmEy,Meghan Trainor,10,16
4uz9uRkUhfLIpTMwIq8xem,Meghan Trainor,10,16
0zhtsgZpLGeBNQ4MvBV5c5,Meghan Trainor,10,16
0ctOamnBE7fk0A3xBAMxTh,Meghan Trainor,10,16
0lTurWECr2XL607eJAj1A3,Meghan Trainor,10,16
4FtJXKZofhG9jt9reeahSg,Meghan Trainor,10,16
5lOK3NCvbvgK6cohyTTQ4Z,Meghan Trainor,10,16
63dFd2UgXD8l2buNGEtKRs,Meghan Trainor,10,16
2e1N4FhuB08W4iKmYpEftE,Meghan Trainor,10,16
17dtO7OkVT3fpzGAaghHH5,Meghan Trainor,10,16
6Ir8PIuGMILd3cMrqvcNdX,Meghan Trainor,10,16
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,4,5
7usqgT1ajVAJ3s0wXePtRr,Jonas Brothers,4,5
2xijXb00w9o7Ol04MPCL6c,Jonas Brothers,4,5
4wNIkl5XGiAACjFBlDWuSd,Jonas Brothers,4,5
0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,4,5
2VEsmoek0sol9MnJFyoG9e,Jonas Brothers,4,5
4inPxqHrj9VmjLx5JCDCV4,Jonas Brothers,4,5
3QcZ0HiwWxwQYT2F17DCTm,Jonas Brothers,4,5
5iE3eUH2WGCXcE2xr6DEmU,Jonas Brothers,4,5
6sDP4912wjwB7BJhbSnjS1,Jonas Brothers,4,5
3FyfTh70PkgooRDe4SNP0U,Jonas Brothers,4,5
3F8xLc6T4VvKH7I6wqVAN2,Jonas Brothers,4,5
4kf33kU0KAlkNBK9pNbYNU,Jonas Brothers,4,5
1vYh9x8UmFTLbXiizk9Qc5,Jonas Brothers,4,5
66VuIGcM7fd8NLMoORCqVJ,Jonas Brothers,4,5
2CfFt0QtXgQuPeEsJjPtGR,Jonas Brothers,4,5
7yfi8B8opXjnRh4VZnOkz9,Jonas Brothers,4,5
7kaFsQygyiCqRboWCXztxZ,Jonas Brothers,4,5
2jpVAeVwDtvOwdyUYH3NxN,Jonas Brothers,4,5
7dxKdQC9Vo1hDxIUnt1z0Q,Jonas Brothers,4,5
7DVcgqaCDXtwZIjRTPb8bm,Jonas Brothers,4,5
5nhW8I46uDE5sc5ouEbzao,Jonas Brothers,4,5
79Hz50oQtHIt5dDoEx4IDk,Jonas Brothers,4,5
3qXOcbRVwKySRfN0k6BDrf,Jonas Brothers,4,5
7fiFJADUcHwTdYLmnZeLAy,Jonas Brothers,4,5
1OjmlSFuzYflWjSMTCyTJv,Jonas Brothers,4,5
1uCnwV9ABsYkNJmrpQOR1H,Jonas Brothers,4,5
6mDpUEYNqfdDQ0OWfjLIhX,Jonas Brothers,4,5
0EsjWfC9lJiAZAHe5sMqGt,Jonas Brothers,4,5
4l61TlfmTwxt7PdzEe28rz,Jonas Brothers,4,5
4GiaLqbDngWiIom7q3acCq,Jonas Brothers,4,5
2hgk8iKN9UdoM4ILlJ9F5N,Jonas Brothers,4,5
0WxSQtLMCLcsAOhliamv5W,Jonas Brothers,4,5
5md87aD3pGXRghKUbZdyh8,Jonas Brothers,4,5
3JG2VnwaVmVLf8BUGw7QlK,Jonas Brothers,4,5
6scWokfCOYVo9UDWsgd9F2,Jonas Brothers,4,5
531muHgVZoRgYXK5Qb59Pz,Jonas Brothers,4,5
24eP9hGnGR6RCQvllQVkCm,Jonas Brothers,4,5
7xZa00kpFR3r7UqeczbVPE,Jonas Brothers,4,5
44SDwuvTP3NeCmigJAyYnO,Jonas Brothers,4,5
2phOvDSPYV4n5hEmCbubOv,Jonas Brothers,4,5
5Ha1C6wXnYGUCWhsfnPM0w,Jonas Brothers,4,5
2n6red10oCd6YhlEUp6jXy,Jonas Brothers,4,5
7BFj9LKuwSTiBn5k73Sur3,Jonas Brothers,4,5
76F54HHrw84yqAYqrAJkbr,Jonas Brothers,4,5
0mflMxspEfB0VbI1kyLiAv,Noah Kahan,8,4
4nHJcUtNSUVjXRnjdP29Bk,Noah Kahan,8,4
7ByxizhA4GgEf7Sxomxhze,Noah Kahan,8,4
3yn01PcU95PTbiZ3xvop2j,Noah Kahan,8,4
1fvC3CmNAbsx0V9ULMU8NB,Noah Kahan,8,4
07UFnnK3uPIuKv5Rs9TmXl,Noah Kahan,8,4
3Z2anmIVG8b1GelyeFQdnP,Noah Kahan,8,4
4O2rRsoSPb5aN7N3tG6Y3v,Noah Kahan,8,4
7nDFTHHwfe32a8qdp9XqPy,Noah Kahan,8,4
0FlwhvrncUKrEAhzunmCKm,Noah Kahan,8,4
6PdWPdgPoVCT9WLFMVnhxx,Noah Kahan,8,4
1M39ETXmej4g9EMSeXPUgj,Noah Kahan,8,4
0jkzxxDG8z3Y5OmfNl1VM0,Noah Kahan,8,4
2Zg0aB5oVQlbQE1vzQmIIY,Noah Kahan,8,4
32iNr3J93tqFkxaMYwdRYi,Noah Kahan,8,4
67q8yivDoOPXCYodi1zTix,Noah Kahan,8,4
1o5WgxPWvoVgo20DQItKOE,Noah Kahan,8,4
1BlQWQgGP84r4GYUVty4Ar,Noah Kahan,8,4
0caJ2wkqp4UmXBwdR2JvB5,Noah Kahan,8,4
1dHtMSJ1Ozg2Ja6GX4McAO,Noah Kahan,8,4
5ngcqrs4Xq915GUqNtNNr5,Noah Kahan,8,4
52DudaVZObvmBgEX6IObHX,Noah Kahan,8,4
7Gvf6Li9MYft4fUijkFjKq,Noah Kahan,8,4
1JcIXOir94YUYBt2cXTzn2,Noah Kahan,8,4
1LvU6IFqQnXOIwJyBDb2io,Noah Kahan,8,4
6LKvzEJQTIm2RrWAMPwQH6,Noah Kahan,8,4
5S9hlmzNQwZuhynLfxZ8Lg,Noah Kahan,8,4
3cgf3PmzUZKLCRulrKrzZG,Noah Kahan,8,4
3lTxG17fsMrjrNkTNJ9NaZ,Noah Kahan,8,4
3onPL6KjCPM0K8wZkDeU7y,Noah Kahan,8,4
5ihBtaVVMqO5VqJA5wnmfy,Noah Kahan,8,4
0GNVXNz7Jkicfk2mp5OyG5,Noah Kahan,8,4
2NmaDAnnP9zspaHLc5aSjb,Noah Kahan,8,4
2DPI5lHpb0wmjaL222fPdF,Noah Kahan,8,4
1XUlg6YCcns9gsJAB4DoFi,Noah Kahan,8,4
0hiHNxqKGf3GZgVTIOAiiK,Noah Kahan,8,4
5FwlCxV2Q4xjTywLsD3Kxe,Noah Kahan,8,4
15OCqNPYoLziEAsbVnqRj5,Mimi Webb,20,0
0xqHkO5570zlGpLpCnd4MG,Mimi Webb,20,0
2iHsdUnmKGIuc9oRE3DfgJ,Mimi Webb,20,0
2Ms8MDDtYBw7M3K5F3EqPX,Mimi Webb,20,0
1SWrMW3VEXSVWOsXFl22U2,Mimi Webb,20,0
2r7BOWS3bEYjEUbLiH8kVM,Mimi Webb,20,0
6k9s52t7GyxRA4mNDERlwH,Mimi Webb,20,0
6FATUHeXuMpHg0u0UPnVD5,Mimi Webb,20,0
6giT20TtwGt7N9nmUtTmKT,Mimi Webb,20,0
7Kbw2fTMOU43MrqXdGzroh,Mimi Webb,20,0
3RdOimLk6CxkaYMYtGTCB9,Mimi Webb,20,0
1WLpHzABY3TFLkOQoU4bDW,Mimi Webb,20,0
5b6enCVP67LsqqrfTs6rxr,Mimi Webb,20,0
6rbusyA3DqbX30SLn7aofn,Mimi Webb,20,0
1A6gT680oQr98VtDkNzys7,Mimi Webb,20,0
4kPV7Tx30Ph0tQ4XrhgYCh,Mimi Webb,20,0
6jBXavyuyjaCcxSS9eQJf5,Mimi Webb,20,0
3dKMVCShHl7cT4IMoxj8x0,Mimi Webb,20,0
2UUyUY8asJXFmjHJuB0B0C,Mimi Webb,20,0
06b5RW4WE4wa0rr62PMA7s,Mimi Webb,20,0
7iinMLIDWw5QA7d6x0d5HJ,Mimi Webb,20,0
3KRKN196F3i6G1HnIqd2e5,Mimi Webb,20,0
3Ndrp3XFj5Mq7COr9rxV0y,Mimi Webb,20,0
7CscOL3UvDrutv74ApzPhl,Mimi Webb,20,0
4nUdcQ0lAZHuHuIJtgqhRv,Mimi Webb,20,0
4zzP8gZCqTlbt1gzDeQMXd,Mimi Webb,20,0
0IQWynwqX2ayW07hn0Kqxd,Mimi Webb,20,0
0CLHqGZG5qseAj1YzBE4Ol,Mimi Webb,20,0
5ZsgiaObPTT31ejl06UT0U,Mimi Webb,20,0
0mXjm33kyUTMkgJNOKvGOO,Mimi Webb,20,0
1urJuC4eD53EHWZ6JL7XOx,Mimi Webb,20,0
1n8TwNqF2vASfmG55m6zl3,Mimi Webb,20,0
6pNCQrBmQqPY5ubXZsymIW,Mimi Webb,20,0
64Qvf9LW8cj8ojQVcR8MHP,Mimi Webb,20,0
7AhsiDeokiFLAX19V3rM1Y,Mimi Webb,20,0
27tNWlhdAryQY04Gb2ZhUI,Katy Perry,17,8
4jbmgIyjGoXjY01XxatOx6,Katy Perry,17,8
0iGckQFyv6svOfAbAY9aWJ,Katy Perry,17,8
009ImBOrIUlWgla8U05RAC,Katy Perry,17,8
5JLv62qFIS1DR3zGEcApRt,Katy Perry,17,8
5jrdCoLpJSvHHorevXBATy,Katy Perry,17,8
455AfCsOhhLPRc68sE01D8,Katy Perry,17,8
6tS3XVuOyu10897O3ae7bi,Katy Perry,17,8
1nZzRJbFvCEct3uzu04ZoL,Katy Perry,17,8
14iN3o8ptQ8cFVZTEmyQRV,Katy Perry,17,8
6F5c58TMEs1byxUstkzVeM,Katy Perry,17,8
3B4etxytImrRKQgV3XHjnR,Katy Perry,17,8
3oL3XRtkP1WVbMxf7dtTdu,Katy Perry,17,8
5nCthAh3jt4xKuLJAifAaR,Katy Perry,17,8
4rHmKlFRiFzabiVO6e9w2e,Katy Perry,17,8
7qvxFz3JodM0A7xEM7k3YD,Katy Perry,17,8
4lCv7b86sLynZbXhfScfm2,Katy Perry,17,8
235LXPXfi0SmOaS9TaCh3c,Katy Perry,17,8
1mXuMM6zjPgjL4asbBsgnt,Katy Perry,17,8
4z8ssgZfs5TzKiO8HaGWXO,Katy Perry,17,8
7EIPVo13rl0uwKbjubMnc7,Katy Perry,17,8
3oHNJECGN3bBoGXejlw2b1,Katy Perry,17,8
5PYQUBXc7NYeI1obMKSJK0,Katy Perry,17,8
3f7gYMirBEKuc57218BjOY,Katy Perry,17,8
36ux3YuUsGTWPT8fXclS45,Katy Perry,17,8
4uQY80TKE1u4ZQZQKHzVEi,Katy Perry,17,8
3OtMnyUaiipcAT23A8liyi,Katy Perry,17,8
55qBw1900pZKfXJ6Q9A2Lc,Katy Perry,17,8
2xLOMHjkOK8nzxJ4r6yOKR,Katy Perry,17,8
1IIV8jglA0klVZy17q665k,Katy Perry,17,8
1NOZvdCovG42qQV7ftVD5d,Katy Perry,17,8
3NPY62YGNoM3lALLaKWiFL,Katy Perry,17,8
5jx8tCxiO0uIbo2uNia23K,Katy Perry,17,8
7GCElX2eJA5t0AFWw3WzKn,Katy Perry,17,8
0K8sKuo6xLHZgySZmmw2rV,Katy Perry,17,8
7hDvcL88hXoofWcxPGmBpW,Katy Perry,17,8
4fwbGKNExPtPHbor1TBSY4,Katy Perry,17,8
5vL0yvddknhGj7IrBc6UTj,Katy Perry,17,8
3DXdjHnePKnh6oXw2ZgGSl,Katy Perry,17,8
4uqh9bualXNHXXwO2wPorc,Katy Perry,17,8
48iz5WV02KT4CTYFPXJF4U,Katy Perry,17,8
50r1EUDpmSZRPo5aIZpmWi,Katy Perry,17,8
2c121Da4d1kLut5aqRgzpK,Katy Perry,17,8
0CINJz55gaKzuAsqhZ0hEU,Katy Perry,17,8
59WVntWmghQXfST8TZRUW9,Katy Perry,17,8
59s3aMqR9uOzLIXAcgBCEm,Katy Perry,17,8
367wyLNqQMr5e8S2E6Zvpp,Katy Perry,17,8
7ExmmbxmuVl4wnvnposbiQ,Katy Perry,17,8
1WUsiRA6CCf6FmFzkt88fa,Katy Perry,17,8
5vNRhkKd0yEAg8suGBpjeY,Bruno Mars,13,11
3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,13,11
0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,13,11
0nJW01T7XtvILxQgC5J7Wh,Bruno Mars,13,11
6b8Be6ljOzmkOmFslEb23P,Bruno Mars,13,11
6SKwQghsR8AISlxhcwyA9R,Bruno Mars,13,11
47Slg6LuqLaX0VodpSCvPt,Bruno Mars,13,11
0M3HkE321xpCbCYqVKzr1q,Bruno Mars,13,11
4lLtanYk6tkMvooU0tWzG8,Bruno Mars,13,11
5M2lX0ZAYSAzCs1xPPi9BX,Bruno Mars,13,11
386RUes7n1uM1yfzgeUuwp,Bruno Mars,13,11
55h7vJchibLdUkxdlX3fK7,Bruno Mars,13,11
0PG9fbaaHFHfre2gUVo7AN,Bruno Mars,13,11
1wVuPmvt6AWvTL5W2GJnzZ,Bruno Mars,13,11
0kN8xEmgMW9mh7UmDYHlJP,Bruno Mars,13,11
7hCNBVRhHzcsRAv0TQnOzq,Bruno Mars,13,11
0QIjsbm2fh1cJ45XO9eGqq,Bruno Mars,13,11
5XMkENs3GfeRza8MfVAhjK,Bruno Mars,13,11
0B0tYbVp7pDQAqKDhgMeaL,Bruno Mars,13,11
4pryE6cN2gFL1FVF5fYINl,Bruno Mars,13,11
3B5UbSndRz907IZhhmUfLi,Bruno Mars,13,11
0mBKv9DkYfQHjdMcw2jdyI,Bruno Mars,13,11
3G5iN5QBqMeXx3uZPy8tgB,Bruno Mars,13,11
7lXOqE38eCr979gp27O5wr,Bruno Mars,13,11
2ih2U8ttFzCjnQ5njF3SrR,Bruno Mars,13,11
2mrZYZGmPFV3QOyYPZ1zsn,Bruno Mars,13,11
6gSkYEONe1fCvrOUgmXZTy,Bruno Mars,13,11
1oERlssLrpssCAY6Yqqs6c,Bruno Mars,13,11
1I6pKIyaBp4OebTGLJpCCC,Bruno Mars,13,11
78mE33YpoWqMQTwgUQRhyo,Bruno Mars,13,11
2tCPIp83mRXvVTytTAf1W4,Bruno Mars,13,11
7Cj2tT0m2SBeIO1PsGfk8A,Bruno Mars,13,11
4K09vJ27xCOreumtSuU6Ao,Bruno Mars,13,11
6ObpR8ek44tvWefQRcSo8K,Bruno Mars,13,11
3WTWh2WDk4j8GUCGj4xfOd,Bruno Mars,13,11
0inMKhbKWOTDA9UBUAKoU6,Bruno Mars,13,11
1KtU0WCq472KzqCXgMOxkS,Bruno Mars,13,11
30raivfq7rSt5nKltiHfzG,Bruno Mars,13,11
2K6vUau7bnZUamjbRSOOvJ,Bruno Mars,13,11
7suB6D6uKX5DfPukdGaz0W,Bruno Mars,13,11
2gFvRmQiWg9fN9i74Q0aiw,Bruno Mars,13,11
1ewMCmw7qCb5a9ttqiyemu,Bruno Mars,13,11
1Ffw1qFqCw2IaozOJ5mL2O,Bruno Mars,13,11
1nSzCAvAvzJj5oIt7m90G0,Bruno Mars,13,11
2ALh2jqA7KldpHMUHvRomw,Bruno Mars,13,11
5lka5RUbLVQGO94mKAPMRO,Bruno Mars,13,11
7nEHTOQJqKCx7Dvgng3l8t,Bruno Mars,13,11
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,18,4
2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,18,4
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,18,4
60iSKGrGazRzICtMjADNSM,Lewis Capaldi,18,4
3gdPwk2wyOXNRnTA1KXnEr,Lewis Capaldi,18,4
3iHzKA9HlXf5wsGdsrsnSA,Lewis Capaldi,18,4
2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,18,4
12OLyHDxt6dqlAybSPFBK3,Lewis Capaldi,18,4
7ce20yLkzuXXLUhzIDoZih,Lewis Capaldi,18,4
44G9fSM6qI8zRoG6Qwn3eq,Lewis Capaldi,18,4
0pEkK8MqbmGSX7fT8WLMbR,Lewis Capaldi,18,4
1NxHgM5nOnmqi3KUVLbaIw,Lewis Capaldi,18,4
7jrI96onnEzgwPKacNJUCz,Lewis Capaldi,18,4
27829SWtwhWUANViVTEpol,Lewis Capaldi,18,4
5C1TucCRf4Vjjree1OItyv,Lewis Capaldi,18,4
4PwTyisf9W7zfhAAflOKag,Lewis Capaldi,18,4
7tTRP2vA00uScZ4SjB3ZQZ,Lewis Capaldi,18,4
6glNKSv2aUtfQhe1SJBZZt,Lewis Capaldi,18,4
1e8PAfcKUYoKkxPhrHqw4x,Lewis Capaldi,18,4
7136zBuda3024ZQUTBB1Vg,Lewis Capaldi,18,4
6700Z4Izi8EbB6JNthU6Ma,Lewis Capaldi,18,4
4qIpDRBfedlGwDPu2LBMjw,Lewis Capaldi,18,4
1z7PADWKXVsbEitOVLlC69,Lewis Capaldi,18,4
7lvfJHcumTCV5Yjt4Tl1I1,Lewis Capaldi,18,4
5AGS8VxsLyHQOWz0ZTuwIN,Lewis Capaldi,18,4
4raMIjIjMc8JohHth7l9lG,Lewis Capaldi,18,4
4h2tsEvwk25eHrE7hJlnqB,Lewis Capaldi,18,4
6r2tV58enH9E8hj2oqoJNK,Lewis Capaldi,18,4
5uGjeXi3epIE8N2ITkxIQ5,Lewis Capaldi,18,4
2QhTqfQwt4K5SKU50P1EEd,Lewis Capaldi,18,4
4lRSeOZ97LHOFDk5A0opcq,Lewis Capaldi,18,4
4QGHin0gSqzPrPJhPU5gWn,Lewis Capaldi,18,4
5HU2B0yEnvg5EUB8FWeoda,Lewis Capaldi,18,4
1FaMsrYFdk914HDLQar1tz,Lewis Capaldi,18,4
3XXGqZX50zbGqSOup74UH2,Lewis Capaldi,18,4
7y2M7zBxC6g8zmkhUvfy7C,Lewis Capaldi,18,4
7cJrXfaHHNbUKgZwJ90DfA,Lewis Capaldi,18,4
6UQGNRfns3nW2Nryl4aEGh,Lewis Capaldi,18,4
4RtlhOoWNO5ReUwdmTdTcG,Lewis Capaldi,18,4
0vGWBo1b6KyE9klUQfxqwJ,Lewis Capaldi,18,4
7slfeXbuzr9RYXX6XS6Npi,Lewis Capaldi,18,4
3IwQl5UXtkFM4DiLmvV0WD,Lewis Capaldi,18,4
1GcfoHt1DmszYmKWzngGor,Lewis Capaldi,18,4
2sZxMkr5Qq5FzaymQy2nFc,Lewis Capaldi,18,4
5hlMGa8LKxMTnWASM7uMLJ,Lewis Capaldi,18,4
1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,2,4
1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,2,4
4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,2,4
1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,2,4
2OzhQlSqBEmt7hmkYxfT6m,Taylor Swift,2,4
3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,2,4
0V3wPSX9ygBnCm8psDIegu,Taylor Swift,2,4
1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,2,4
4q5YezDOIPcoLr8R81x9qy,Taylor Swift,2,4
1qrpoAMXodY6895hGKoUpA,Taylor Swift,2,4
0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,2,4
6NFyWDv5CjfwuzoCkw47Xf,Taylor Swift,2,4
1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,2,4
5enxwA8aAbwZbf5qCHORXi,Taylor Swift,2,4
1P17dC1amhFzptugyAO7Il,Taylor Swift,2,4
3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,2,4
0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,2,4
3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,2,4
4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift,2,4
1fzAuUVbzlhZ1lJAx9PtY6,Taylor Swift,2,4
2yLa0QULdQr0qAIvVwN6B5,Taylor Swift,2,4
1hjRhYpWyqDpPahmSlUTlc,Taylor Swift,2,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,2,4
0VE4kBnHJUgtMf0dy6DRmW,Taylor Swift,2,4
18WFFUIsewmA8g31KAeo3e,Taylor Swift,2,4
4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,2,4
7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,2,4
4D7BCuvgdJlYvlX5WlN54t,Taylor Swift,2,4
7Mts0OfPorF4iwOomvfqn1,Taylor Swift,2,4
799KrpEbhZp0MHeiA8YK9P,Taylor Swift,2,4
45wMBGri1PORPjM9PwFfrS,Taylor Swift,2,4
6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,2,4
77sMIMlNaSURUAXq5coCxE,Taylor Swift,2,4
1Iq8oo9XkmmvCQiGOfORiz,Taylor Swift,2,4
214nt20w5wOxJnY462klLw,Taylor Swift,2,4
1GwMQaZz6Au3QLDbjbMdme,Taylor Swift,2,4
1K39ty6o1sHwwlZwO6a7wK,Taylor Swift,2,4
22bPsP2jCgbLUvh82U0Z3M,Taylor Swift,2,4
5KD6AEm19QnMbfWpfoOHMl,Taylor Swift,2,4
3CWq0pAKKTWb0K4yiglDc4,Taylor Swift,2,4
3pHkh7d0lzM2AldUtz2x37,Taylor Swift,2,4
71BqAINEnezjQfxE4VuJfq,Taylor Swift,2,4
2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,2,4
0W0iAC1VGlB82PI6elxFYf,Taylor Swift,2,4
6oVxXO5oQ4pTpO8RSnkzvv,Taylor Swift,2,4
1kcwpPDQnqEqmezzXdJTCP,Taylor Swift,2,4
7uGYWMwRy24dm7RUDDhUlD,Taylor Swift,2,4
0sY6ZUTh4yoctD8VIXz339,Taylor Swift,2,4
6D8y7Bck8h11byRY88Pt2z,Dua Lipa,4,16
5b5cPscqVEMChvDqscVw26,Dua Lipa,4,16
5nujrmhLynf4yMoMtj8AQF,Dua Lipa,4,16
6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,4,16
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,4,16
76cy1WJvNGJTj78UqeA5zr,Dua Lipa,4,16
5q0EXnBYyeCdXD72FzJxH0,Dua Lipa,4,16
1SdQjKRW52cHg2SEesQLvH,Dua Lipa,4,16
7b6sWLSnbZhSIeqNGrJ4py,Dua Lipa,4,16
7FCfMXYTIiQ9b4hDYs4Iol,Dua Lipa,4,16
08dD8Lk7VUea38YnsMzOP7,Dua Lipa,4,16
7jr3iPu4O4bTCVwLMbdU2i,Dua Lipa,4,16
67LH2dzXF67Oi80yJaVYd7,Dua Lipa,4,16
7mFj0LlWtEJaEigguaWqYh,Dua Lipa,4,16
1YrY0vjHWp672gt0crtj5A,Dua Lipa,4,16
463CkQjx2Zk1yXoBuierM9,Dua Lipa,4,16
6bAkr9wkQyPM4IDrP4tuwR,Dua Lipa,4,16
05oC2UvKDcx0cY2wg9gzKC,Dua Lipa,4,16
2eAAEa8pxKF7My0EO4rFgR,Dua Lipa,4,16
5eTNdkstwKaNahHf41fJ9u,Dua Lipa,4,16
4jiOgEp2ZPjzoUF5DxaOjG,Dua Lipa,4,16
3F1P0QzdXtBz0MXy7KIO5w,Dua Lipa,4,16
1DiVt4mPAMzbv2N2Yywxs1,Dua Lipa,4,16
4tqOaLJdXjWi4OaFSKIT2R,Dua Lipa,4,16
5vVND8Mey78LZaljL8Nmpd,Dua Lipa,4,16
0k6LV1ohcK2hlNPwu1nVw9,Dua Lipa,4,16
69zgu5rlAie3IPZOEXLxyS,Dua Lipa,4,16
0zg8u9UUlvwSvBJYEjhgDT,Dua Lipa,4,16
3wJVBz7gvGTwTWVAxFa6ny,Dua Lipa,4,16
5E5MqaS6eOsbaJibl3YeMZ,Dua Lipa,4,16
7nFYnsLIX8EhyFJcPgdIDX,Dua Lipa,4,16
1yg0jZwJIsmG7a2TqPIv7z,Dua Lipa,4,16
3ck2KxuP99yTwWzdf8piiC,Dua Lipa,4,16
6n5SwaC9Jd85LhUEPc9lg2,Dua Lipa,4,16
1imMjt1YGNebtrtTAprKV7,Dua Lipa,4,16
4P76CEIXrrWT2cgS1YrTMr,Dua Lipa,4,16
1oXHXIB8rHgwHSsPRNjEzn,Dua Lipa,4,16
1dI77VhaLcQSgQLSnIs03D,Dua Lipa,4,16
10vUBju7N39lmoBxwyn2AN,Dua Lipa,4,16
0mDGNetRxywxqgiXFbagZh,Dua Lipa,4,16
7toYVidBIpAmM8Ife3LGrP,Dua Lipa,4,16
5hw7bUv7NtrsepLROgIxLl,Dua Lipa,4,16
1AVtceapuF36oZqI9gzp0o,Dua Lipa,4,16
59CrwNtNqzOmODXRxwaknc,Dua Lipa,4,16
2OWKDTonST8HNko3dBlPPp,Dua Lipa,4,16
1LPGXjVWl8EnrnyaOgPpBm,Dua Lipa,4,16
6sohkQSRVywh50akAo8MMd,Dua Lipa,4,16
0bKZUSWUSxLFm7FyZHsvYd,Dua Lipa,4,16
5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,22,0
1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,22,0
6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,22,0
5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,22,0
4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,22,0
